Classified,GrndTruth,pop,w,lon,lat
12,-1,240.618032045662403,7418557.106688149273396,-87.920944848007451,14.450836512291852
21,-1,314.501012625172734,3442223.018212894443423,-89.009490010209078,13.469112861107636
23,-1,681.507446929812431,1066456.928328116890043,-81.725883807319789,25.951757169387278
30,-1,130.296071708202362,424719.590143641864415,-80.333453029750729,25.808612370174199
13,-1,855.336545033380389,3381158.192565128207207,-88.155365315491281,20.720475625495158
13,-1,737.746430566534400,2916322.706225968897343,-88.474379518632901,18.230573428933639
13,-1,656.198573295027018,2593962.803213841281831,-86.604350207189299,15.417815205521427
30,-1,4798.986230172216892,15643015.465180866420269,-87.976917494179673,15.319401731021101
21,-1,972.613101977854967,10645279.579540682956576,-72.460037362960733,19.213219231192920
11,-1,0.000000000000000,0.000000000000000,-70.930659876103860,18.585396542149439
21,-1,832.421291213482618,9110876.004970304667950,-74.407688845739358,18.552377941187075
22,-1,1334.362680912017822,1273108.762044751783833,-84.388995178243775,9.979325839425211
30,-1,12843.280297046527267,41864598.620267711579800,-67.918443370073561,10.190863006692895
12,-1,129.987721976824105,4007685.253075177781284,-64.606674566034599,18.445084278519705
23,-1,3155.326264459639788,4937612.304939666762948,-65.421405991359890,10.125768978905551
13,-1,57.789274215698242,228441.867813768389169,-25.100063156351101,17.200655190365715
22,-1,1141.272739887237549,1088882.614762713899836,-23.516846220048642,14.925923397503356
11,-1,0.000000000000000,0.000000000000000,-14.027767396174479,17.250040230191242
22,-1,2035.080124575644732,1941659.771456999704242,-16.612142781435143,14.819403996115764
11,-1,0.000000000000000,0.000000000000000,-12.320510102916515,14.459024342521360
23,-1,3284.752927038818598,5140145.617876694537699,-15.771287158194637,13.755284743887708
13,-1,320.321173306554556,1266234.402898409636691,-15.614542711207324,13.648976874472881
13,-1,422.611611047759652,1670590.037645959528163,-16.283780523104994,13.624446893829832
12,-1,220.900617362931371,6810644.368077050894499,-16.485827553229498,13.599917885927763
13,-1,1314.162259303033352,5194903.123458780348301,-6.497199768271264,12.562389978309676
13,-1,548.824035078287125,2169509.643024994991720,-7.707359195101269,9.784107445789385
23,-1,4422.240801215171814,6920143.517781561240554,-4.811654945831264,12.186994120344124
12,-1,58.720527520403266,1810427.851318708388135,-4.882618531013081,11.273822425724301
23,-1,5944.623001575469971,9302443.304015373811126,13.919541757095232,25.918070112019770
11,-1,0.000000000000000,0.000000000000000,9.395297236674203,25.119062409006556
11,-1,0.000000000000000,0.000000000000000,-2.873694074236980,21.459597754861321
11,-1,0.000000000000000,0.000000000000000,-1.234417467534957,16.616642857055222
11,-1,0.000000000000000,0.000000000000000,6.594501900992342,20.198109046577756
13,-1,874.615350604057312,3457367.600168097298592,8.945139689913479,15.007875113530568
12,-1,122.076329849660397,3763767.065440640319139,-0.941921327166138,14.630995513441976
13,-1,342.190004147589207,1352682.219245482236147,-3.484399024686045,14.295289544316683
13,-1,473.064073704183102,1870029.379313741344959,-0.542989747478203,13.403720615147055
13,-1,570.163251563906670,2253863.885880896355957,-3.901849262949214,13.346507976592806
23,-1,2082.620799283497036,3258989.157758780289441,-2.338253358931617,13.207584515192719
12,-1,77.078658923506737,2376432.173721956089139,-1.596838105484975,12.987003324871054
12,-1,78.940152492374182,2433824.365932036191225,-2.009729997966343,12.415471346897823
22,-1,2734.489080451428890,2608962.359213306102902,-4.155740103280482,12.374666259212008
23,-1,3091.603084854781628,4837895.087335004471242,-1.401528648726824,12.195152717277011
22,-1,1335.245687335729599,1273951.234058582922444,3.455623479799913,12.178835619345177
13,-1,1072.537427764385939,4239756.540014034137130,0.166909230894607,12.040155714216093
13,-1,384.282207228243351,1519073.329406354343519,0.661450907510562,11.273822425724301
23,-1,1947.285374803468585,3047209.518761207815260,0.701795784591526,11.241230211869610
11,-1,0.000000000000000,0.000000000000000,-0.620061751116618,10.500129683823655
12,-1,255.073256913572550,7864229.902949152514338,0.286966738449263,9.816640772934594
13,-1,1418.118060978129506,5605841.966817460022867,5.679445621897908,14.139783676081896
22,-1,2999.035466473549604,2861364.743385081179440,5.725012041313173,13.796177291657735
13,-1,535.260699778795242,2115893.575136074330658,6.841106088896946,13.714394926168183
13,-1,332.776889748871326,1315472.036830634577200,8.777815575373245,13.567214051949970
11,-1,0.883736222982407,542352.910113349673338,8.853446473313481,13.321989861423322
12,-1,163.160881705582142,5030455.565694046206772,8.196271244777654,12.946163209781369
23,-1,2203.095838502049446,3447514.522879932075739,13.578801652740088,12.929827880439893
21,-1,1420.399262912571430,15546312.544555982574821,4.774204662473893,12.456278880756081
30,-1,9103.085876896977425,29672873.878627233207226,4.207091190657158,12.448117177879890
22,-1,1032.850604470819235,985437.597472586319782,8.064231452796941,12.415471346897823
22,-1,3988.182002782821655,3805104.507945076562464,7.340607134664872,12.138044550973195
23,-1,2014.037747289985418,3151666.968846733681858,10.284555611907253,12.121728792776070
23,-1,1508.160103321075439,2360044.337681984994560,13.986810992537846,12.097255870725256
30,-1,2634.871193792670965,8588757.886846279725432,13.139259429510291,11.836264303872765
21,-1,500.250093340873718,5475252.279118663631380,9.920508847111980,11.681345767006574
13,-1,589.565437152981758,2330561.016547294333577,11.442407936344384,11.510158520613899
23,-1,1977.818537130951881,3094989.337829370051622,9.530270441819731,11.387906334738274
12,-1,250.531334456056356,7724196.710761631838977,4.396819085017199,11.159755833607877
13,-1,494.599979499354959,1955161.137960642576218,13.311098922387700,10.402453903079630
22,-1,1221.869194455444813,1165779.289083967683837,13.542946915734854,10.402453903079630
22,-1,3410.762641381472349,3254191.582328855991364,9.041804464352900,10.101360022999884
12,-1,55.445135760121047,1709443.396355589618906,13.161017614763184,10.052544235731606
13,-1,2817.814279858022928,11138862.115492962300777,7.905888796544889,9.588932932033028
22,-1,967.883581165224314,923452.885371834738180,14.685670128489987,13.526336679803713
13,-1,308.902664886787534,1221096.867837444413453,15.396377380539445,10.020001945560805
11,-1,0.000000000000000,0.000000000000000,33.744381540399253,24.800017957389255
11,-1,0.000000000000000,0.000000000000000,25.129391563492124,22.475111465607512
11,-1,0.000000000000000,0.000000000000000,18.014578773268159,18.618417583004717
11,-1,0.000000000000000,0.000000000000000,29.684189808398692,21.975333158767107
22,-1,1572.629967476241291,1500438.388819244457409,30.724518213478920,18.453336727969006
11,-1,0.000000000000000,0.000000000000000,28.469743011380483,16.797530766183804
13,-1,608.260197956115007,2404461.686423491686583,32.771603570243741,16.378298928186986
12,-1,61.982841968536377,1911009.116270856698975,31.214294095890232,15.622900611609625
22,-1,2063.310979485511780,1968594.688972229370847,33.076456947851732,14.925923397503356
13,-1,341.459662139415741,1349795.166332042543218,35.498658068139051,15.385008741762785
12,-1,106.530999638140202,3284484.947903406340629,35.865507650163501,14.991483812228136
11,-1,0.000000000000000,0.000000000000000,20.656319912324712,14.459024342521360
13,-1,611.900223575532436,2418850.762297433335334,21.278854008632720,14.139783676081896
13,-1,511.306893507018685,2021203.819636647356674,32.896432407270005,13.845251964984628
11,-1,0.000000000000000,0.000000000000000,26.171557494646983,12.325703370894304
22,-1,4452.673331126570702,4248273.361861205659807,36.873445548063891,10.044408545819540
13,-1,442.474951982498169,1749110.122311095008627,36.669418840981734,9.564539157823893
30,-1,8628.881932497024536,28127134.991263926029205,46.681053821748435,24.674165392033910
30,-1,829.047449389472604,2702404.518402394372970,55.943055409260147,25.749689492670505
13,-1,535.190101377665997,2115614.498597434256226,50.836650111385964,25.152664364992152
11,-1,0.000000000000000,0.000000000000000,52.217706475591548,23.928421631084589
12,-1,200.142057202756405,6170631.802553054876626,57.348250012545883,23.401526730947911
30,-1,383.012489609420300,1248486.661755346925929,60.609361344991470,25.287107391997438
30,-1,4478.266565389931202,14597581.609873289242387,39.185680547651856,21.783929744432790
30,-1,2.424648530781269,7903.505583361164099,39.157029237128299,21.426348540872539
11,-1,0.000000000000000,0.000000000000000,42.946584431190367,18.428579833067587
21,-1,806.090259552001953,8822682.073504447937012,43.471953687501156,15.721369389870292
11,-1,0.000000000000000,0.000000000000000,51.070523684209249,21.052492233093076
11,-1,0.000000000000000,0.000000000000000,51.864680457652426,15.951200839227369
22,-1,1496.730408757925034,1428022.999343892559409,48.577064173187495,15.910152173294804
12,-1,310.259583950042725,9565693.900255594402552,44.569872887094270,14.745671526368042
12,-1,234.891644224524498,7242005.354913813062012,38.541717595713692,14.098867849352411
23,-1,4550.818673133850098,7121348.600653504952788,44.218453246626957,13.158559935483932
21,-1,459.238798327744007,5026382.424861107952893,37.600231450083683,11.983060198397370
21,-1,518.475209355354309,5674726.720650633797050,41.583148836940524,11.526460342271289
23,-1,7705.599105320870876,12058106.759961364790797,39.245026141222553,11.241230211869610
21,-1,983.835134208202362,10768105.058962801471353,39.617060735194777,11.102728973777308
12,-1,107.299933981150389,3308192.162555682472885,37.107179693725158,11.021269415490741
23,-1,15223.788890302181244,23822946.044989366084337,39.173717593257784,10.866519967190291
30,-1,14786.435586862266064,48198604.760715588927269,39.901811272936975,9.995596048131281
11,-1,49.943436022847891,30650512.181835394352674,38.046550496799348,9.540146053260301
13,-1,354.551320683211088,1401546.688930543605238,38.757104580708479,9.483231403501957
21,-1,815.517471767961979,8925863.194024497643113,41.333649538945238,9.353154309107406
13,-1,367.183433426544070,1451481.620086630107835,38.705624064754431,9.320637954010415
11,-1,0.000000000000000,0.000000000000000,65.888844414247501,26.128674392529781
21,-1,642.090334102511406,7027697.969462011009455,69.010121830474588,25.825449519994745
21,-1,941.153431022539735,10300952.537144629284739,66.675562291377346,25.387976794126576
13,-1,2144.982187826186419,8479146.763209732249379,75.060880072000373,25.749689492670505
22,-1,2742.106018273159862,2616229.641504330560565,73.740517759396027,25.665533187014685
13,-1,1364.004612566903234,5391930.693546156398952,78.562184593859030,25.539340964556587
12,-1,114.320691108703613,3524650.950952128972858,73.173903721412302,25.320726979615412
11,-1,5.083780646324158,3119939.135918753687292,78.399473157646398,25.320726979615412
21,-1,612.076104722917080,6699191.328475469723344,75.006318487179016,25.001483151496977
13,-1,319.034808132797480,1261149.382071070373058,76.482936018372726,24.925919060755895
13,-1,670.372771251946688,2649993.620350514072925,72.037016511584085,24.766452540279289
21,-1,301.795492887496948,3303160.723518440965563,74.446268650056183,24.665776939144806
13,-1,340.836242921650410,1347330.780812927754596,77.401603119717890,24.615450717677000
21,-1,334.309052783995867,3659022.611992418300360,72.870383615972671,24.581904178375705
12,-1,91.882533907890320,2832854.292372982483357,70.782361097439420,24.481285015657296
13,-1,783.607318803668022,3097611.485340681858361,76.873215523290312,23.970273446861029
22,-1,1075.904592167586088,1026515.191864133113995,73.035279425890820,23.886574970535477
13,-1,614.275919318199158,2428241.923203630838543,70.766346873886633,23.819631008402173
23,-1,12972.193611085414886,20299537.172307010740042,71.788991741771440,23.510185155918744
22,-1,1794.605676397681236,1712224.302822645753622,72.053956493800513,23.359744065395972
12,-1,135.023929581046104,4162957.879134923219681,73.460714760629216,23.351388133022830
22,-1,1600.952921509742737,1527461.177647838136181,81.624183601956631,26.086542049333072
21,-1,428.014009129256010,4684626.170339981094003,82.175017771022866,26.078116271757395
21,-1,501.153136730194092,5485136.116106076166034,80.806240289540057,26.019142266907739
12,-1,134.266462296247482,4139604.208335802890360,80.713250276071619,25.825449519994745
22,-1,1012.978042207658291,966477.285180115723051,82.629768009857969,25.800194135878666
22,-1,987.927443865686655,942576.634555032360367,82.489836289513448,25.623463493317722
23,-1,2602.968094080686569,4073254.622022162191570,81.656367845895858,25.488878204838361
22,-1,1332.043931961059570,1270896.455264387186617,81.256217559235651,25.396384020214605
21,-1,1574.134901650249958,17228953.722609035670757,82.169984765524546,25.396384020214605
23,-1,3650.917461749166250,5713138.190018182620406,81.815937737747021,25.312321750658366
22,-1,1103.727365285158157,1053060.760581742972136,81.901596714230593,24.724500613642650
13,-1,568.448698818683624,2247086.233160738367587,80.711450984254682,23.719239655408245
22,-1,2285.168673925101757,2180268.005948570091277,80.161218466600687,23.434956473136467
13,-1,394.668698862195015,1560131.286632739705965,75.537385225187620,23.184311375999322
21,-1,776.687662556767464,8500869.767313696444035,75.372755042274903,23.134203846160119
13,-1,303.912664653733373,1201371.322066177846864,70.655661065302084,23.008966124406200
22,-1,2861.296841330826283,2729949.009829534683377,75.275629585876345,22.791991929811321
23,-1,2961.048770882189274,4633597.169114993885159,74.606146607571219,22.766964920499863
13,-1,378.988767489790916,1498148.282718655886129,78.257255172705911,22.708575347520302
30,-1,8290.570208780467510,27024357.181051250547171,70.759729177736489,22.316774878799549
12,-1,175.491769663989544,5410632.378370573744178,69.566793244429761,22.216808056117134
13,-1,521.829328104853630,2062799.161438407842070,72.161667764978674,22.083561088182556
13,-1,514.141458339989185,2032408.896939852274954,75.361570626557707,22.050256832731765
21,-1,315.711324073374271,3455469.913322804030031,74.824060256333468,21.650836938956818
21,-1,495.556482527405024,5423880.567956924438477,73.271984936340843,21.293380454318612
13,-1,1531.307916477322578,6053283.163453603163362,71.544599619861074,21.268454044373957
23,-1,1971.846311122179031,3085643.699959541670978,71.064650071243605,20.737069834490367
22,-1,1122.236720979213715,1070720.444302662974223,72.778247311414503,20.090402757676269
12,-1,169.378128528594971,5222141.118978528305888,77.077767221400876,20.073835067420983
12,-1,219.472943365573883,6766627.379869283176959,75.978279121564427,19.899914465301684
21,-1,1648.807375691831112,18046246.191168364137411,74.016381467100061,19.196686007824507
23,-1,3968.432671472430229,6210001.865953631699085,74.782181644859222,19.089235460723806
13,-1,455.243882097303867,1799585.894588873488829,77.292225432984807,19.014862199837282
13,-1,2000.254312604665756,7907035.301540932618082,77.994647261176326,19.014862199837282
30,-1,7859.750629849731922,25620036.140589680522680,73.135176678052702,18.998336532653763
22,-1,1200.909511893987656,1145781.760750494198874,76.800551372338830,18.957025100290686
23,-1,3360.639168731868267,5258896.203190064057708,75.905229162558456,18.560632362959620
23,-1,993.488314509391785,1554660.188960021594539,72.954837070557389,18.321315634405750
21,-1,475.998255744576454,5209815.189072062261403,73.268996120049465,18.222325034067982
23,-1,1895.143626198172569,2965615.503456210251898,77.265327569004327,17.843058790024994
12,-1,50.351475968956947,1552399.446982663590461,75.937488843666657,17.604114929917110
13,-1,486.371651868335903,1922634.435410309815779,74.399451100815810,17.497041411810095
30,-1,17765.496494770050049,57909300.649177193641663,77.593710748712368,17.258271560091227
13,-1,418.867606058716774,1655789.929764198139310,76.926557955659817,16.937352825140398
21,-1,619.510336630046368,6780559.219725957140326,75.127023708692207,16.665969441111393
13,-1,1031.298134416341782,4076736.994819815270603,74.605216310176331,16.583761155667908
22,-1,1007.707109957933426,961448.315075314487331,74.783664951601338,16.213988693127778
12,-1,172.527138896286488,5319229.076367521658540,79.529397765397277,22.775307062931141
22,-1,1989.852907225489616,1898508.709519303636625,79.298251058001014,18.775300999832336
13,-1,486.338949453085661,1922505.162272289395332,79.954233871680145,18.296565964328600
12,-1,124.582269206643105,3841028.333300007041544,79.105818456371608,17.727691412293879
22,-1,1241.814329396933317,1184808.842605967074633,78.162452812698831,17.077214550765007
13,-1,1154.644255168735981,4564326.060345840640366,78.790029170367674,16.361865534767009
23,-1,4679.921899676322937,7323375.784708493389189,77.573279448331121,16.115427689751034
30,-1,11100.202139593660831,36182773.904326476156712,77.986647998420409,14.909534488575812
21,-1,533.146674916148186,5835306.351357489824295,75.780745618543008,14.508153746991077
12,-1,235.391882600262761,7257428.334338176995516,75.337615386514670,13.477287371523730
12,-1,118.548722393810749,3655006.482791401445866,76.564301579745901,13.469112861107636
13,-1,557.770870521664619,2204876.617735197767615,76.322289569085783,13.321989861423322
21,-1,416.379079684615135,4557281.518520503304899,76.308219453983156,12.660353542397768
13,-1,333.334158416837454,1317674.928234134567901,76.218151372394985,12.611369969491761
30,-1,2210.242540359497070,7204617.096682834438980,75.981252916629330,10.801371511257214
22,-1,948.055134862661362,904534.663896790938452,76.164031187783962,10.744371047947519
30,-1,1552.414762064814568,5060328.779164573177695,77.515333397051577,13.853431461703147
13,-1,324.141880474984646,1281337.715645821299404,78.751499669802072,13.787998563279245
13,-1,385.476546905934811,1523794.572067363886163,78.072858110874662,13.599917885927763
30,-1,1530.468362785875797,4988791.198754980228841,77.594505882416172,12.872657442719284
21,-1,334.860497355461121,3665058.189370442647487,78.557214525467501,12.766496975051039
21,-1,464.299149161204696,5081768.116543860174716,77.101607384871940,11.241230211869610
21,-1,333.639627776108682,3651695.735198343172669,76.892738528592560,10.695516784789577
12,-1,188.039647913537920,5797499.275130745023489,77.854582484384736,10.654807198401008
22,-1,923.445507258176804,881054.741247490164824,76.766231987153944,9.922382554993414
30,-1,147.426499843597412,480558.790215182292741,76.381152560748063,9.621459009046774
21,-1,508.481374710798264,5565343.900650928728282,76.831666453259686,9.532015166909577
23,-1,1529.979438815265894,2394188.324830068740994,83.683379324045234,26.137101552911197
22,-1,1242.435359176248312,1185401.364013262558728,88.038585380259988,26.052840319414425
30,-1,4600.236749589443207,14995161.720799228176475,85.112074508159395,25.993871137106872
30,-1,1472.186127886176109,4798811.511764174327254,85.616210749980340,25.859126547241331
21,-1,496.355679698288441,5432627.804968158714473,88.633198337559833,25.842287578761074
21,-1,703.738057911396027,7702434.155981967225671,87.027665599132334,25.707608516151375
23,-1,2094.485858328640461,3277556.195405572652817,86.231197587541317,25.640290695307367
30,-1,50573.896873474121094,164853202.943619936704636,85.141817180667672,25.606637191090119
23,-1,1712.318246360868216,2679521.207817804533988,82.846957339971283,25.488878204838361
23,-1,2186.735288318246603,3421912.715924807824194,82.995781026730711,25.488878204838361
23,-1,9667.256817713379860,15127806.831198781728745,86.735073343264929,25.387976794126576
21,-1,606.452040433883667,6637635.776110069826245,84.103239051790368,25.345943996017890
11,-1,0.000000000000000,0.000000000000000,90.896566901863807,25.312321750658366
13,-1,1526.958906978368759,6036091.463669096119702,91.072071610370571,25.278703048199482
30,-1,10949.598167914897203,35691857.668043792247772,87.655244105279365,25.236684643136154
21,-1,1096.785441979765892,12004349.566031798720360,87.176325230187416,25.018277566804652
22,-1,1096.279909491539001,1045955.180246329982765,85.179019883784377,25.009880250125086
21,-1,459.718847714364529,5031636.579799151048064,90.681724871008981,24.984689608021501
22,-1,2010.792342104017735,1918486.919639732921496,85.467967022596739,24.917524137509275
21,-1,937.216529034078121,10257863.026773856952786,89.202014108101181,24.900734941999147
23,-1,2024.971431910991669,3168776.545225915033370,87.619147289976880,24.892340669549426
30,-1,2400.837128281593323,7825888.745203095488250,89.523017590164585,24.883946613845829
21,-1,1216.770922120660543,13317594.245738293975592,89.988993815088136,24.623837886494290
21,-1,822.042585372924805,8997280.758184224367142,87.903228520895183,24.573518077081474
23,-1,11433.691708087921143,17892012.469401381909847,87.975906113923614,24.472901467028787
21,-1,646.831117790192366,7079585.989147190004587,90.428902271107560,24.447752093524649
12,-1,107.155917935073376,3303751.966394910123199,85.455316114817208,24.414222560983760
30,-1,3855.431408621370792,12567356.991112651303411,88.260437225497455,24.397459063976385
30,-1,1179.682350642979145,3845351.574273386970162,88.588169579092778,24.397459063976385
23,-1,1718.288125514984131,2688863.173212122637779,85.342663871308176,24.347173641213541
23,-1,1552.339047413319349,2429177.758344732690603,88.858630060453123,24.338793475579987
21,-1,1169.363636873662472,12798720.086491342633963,84.088001847492578,24.070738905619113
30,-1,1768.797293335199356,5765660.097220082767308,89.646645513015415,24.037247103151827
30,-1,32483.413414493203163,105884558.536552771925926,89.234802411739565,24.012130429150886
30,-1,2509.979557849466801,8181654.865744014270604,90.408978306022973,23.970273446861029
22,-1,995.787643045186996,950076.011291197733954,89.588904628742696,23.903313016849538
21,-1,830.761221125721931,9092706.488057659938931,89.106831418293538,23.836365766907697
23,-1,1580.882849410176277,2473844.526899514254183,89.502592319124503,23.577068811590685
12,-1,104.550824273377657,3223433.646386817563325,85.256867886847971,23.493466261052149
21,-1,1402.365782447159290,15348935.559857632964849,85.032476204024960,23.485107115986626
22,-1,2175.503738850355148,2075637.239718429744244,91.909624207273353,26.120247462858327
22,-1,2021.677498027682304,1928872.392480721697211,101.102429625451080,25.859126547241331
13,-1,634.632668105885386,2508712.456512586213648,98.433011156393732,25.472059073293256
22,-1,1129.347513265907764,1077504.815669436240569,92.912182530122493,24.674165392033910
21,-1,1267.969979532063007,13877969.465077815577388,90.841760921961907,24.590290492990217
21,-1,467.296000897884369,5114568.748707371763885,91.118408408730758,24.523205943885532
13,-1,722.917531907558441,2857703.847393556963652,94.193122323882193,24.355554017597576
30,-1,1786.745231807231903,5824164.094860443845391,90.646495339890762,23.861469444025662
30,-1,2644.701984044164419,8620802.822289559990168,90.577331215386849,23.652328413179415
30,-1,510.895397461950779,1665340.182336847996339,90.896185491614716,23.585430178593754
13,-1,466.650988746434450,1844678.358279486419633,103.944383692411435,26.069690724310263
23,-1,2004.172390748746693,3136229.165663176216185,102.355123013510749,24.942709558698009
13,-1,825.572823524475098,3263501.754984602797776,102.092850189729489,24.699332037081977
21,-1,1267.891214825212955,13877107.382998401299119,89.520199876858186,23.267839796815323
23,-1,4875.426157355308533,7629310.622337453998625,88.616512867647245,23.192663324406301
13,-1,544.109139792621136,2150871.591237328015268,83.276077101112634,23.109152751949242
21,-1,1434.817976549267769,15704125.797871032729745,88.076336933184692,22.975576874952779
13,-1,413.405857406556606,1634199.555415979353711,82.461500695225553,22.900462525440066
22,-1,1226.682130973786116,1170371.287751434603706,86.986954471577548,22.850395084227763
22,-1,1872.182752892374992,1786240.203620850574225,85.463596514411876,22.575148982171630
30,-1,574.137551158666611,1871487.468634347664192,88.731115688812025,22.541800080413900
21,-1,565.869150131940842,6193454.824268597178161,87.648369938870331,22.533463334057448
23,-1,1835.871000405400991,2872862.734984391368926,87.453193024418496,22.516790415638656
13,-1,713.808040663599968,2821693.891863820608705,84.437265437185275,22.466776248512964
22,-1,1390.617826402187347,1326781.515081194927916,87.580286670655781,22.466776248512964
22,-1,1903.814520001411438,1816419.914460746804252,85.982291856422350,22.425103022851609
21,-1,724.464093640446663,7929281.238817498087883,88.546547432176510,22.233467307333594
21,-1,724.096477124840021,7925257.665025688707829,88.156588250265088,21.792249603166642
13,-1,1073.788624972105026,4244702.541344105266035,81.239623685023147,21.667470978790583
12,-1,143.879930671304464,4435999.551308962516487,81.057601026671975,20.322420816216702
12,-1,54.138255387544632,1669150.627799789188430,84.834554114612715,20.131824905586647
22,-1,991.611493341624737,946091.567739777499810,83.174158603312691,20.098686853122860
21,-1,1567.624768681824207,17157700.121965628117323,85.273443666547962,19.800563992558804
12,-1,174.845772311091423,5390715.466024059802294,81.616001184757238,18.932240113571627
11,-1,0.000000000000000,0.000000000000000,81.121155771919845,18.866153663822377
22,-1,2608.642141841351986,2488892.424320125021040,84.022679847157718,18.734010512016155
30,-1,19529.198261275887489,63658351.112367950379848,83.183948317390886,17.678256932336200
22,-1,2572.752659425139427,2454650.448594228364527,82.904430510942703,17.562929949559987
23,-1,1660.914069041609764,2599081.380939763039351,80.565382056832249,16.657748007213932
23,-1,1474.590634107589722,2307513.153783261775970,82.089580978617718,16.493347521947214
22,-1,2621.887112200260162,2501529.384314707480371,80.232495961407366,16.074366130786462
13,-1,302.617238193750381,1196250.481838468229398,79.649228884471171,15.048855468901010
30,-1,2085.266524925827980,6797239.027974475175142,90.347400640520448,23.184311375999322
21,-1,916.976973354816437,10036340.482677666470408,100.187612964797850,22.892117464200172
23,-1,5366.439413309097290,8397672.715916739776731,90.530965179293105,22.817020686482593
23,-1,2668.257786698639393,4175423.197515365667641,91.024283848668247,22.791991929811321
13,-1,1783.341347265988588,7049575.095862661488354,95.199814018196577,22.766964920499863
13,-1,621.517282009124756,2456867.138541300315410,98.803431557008452,22.425103022851609
23,-1,1660.776398941874504,2598865.947884192224592,90.747290137481642,22.266788070784699
21,-1,1142.462919019162655,12504290.922552306205034,90.430889264897061,22.208478712836218
12,-1,125.498388243839145,3869273.437526748050004,95.237891490125364,21.967009235809190
21,-1,543.737120795994997,5951219.099225789308548,90.137159183039060,21.942038580368902
13,-1,611.924525767564774,2418946.829227069858462,95.715724905310154,21.808889872261179
23,-1,2028.510808378458023,3174315.138491029851139,92.050124369095542,21.467910509345359
22,-1,1051.831249035894871,1003546.935548902139999,95.897163717224473,20.944556134705802
21,-1,535.928254693746567,5865750.825470697134733,97.744236942229719,20.853248739292738
13,-1,402.886521745473146,1592616.463757681427523,95.090831661758131,18.271817642301439
12,-1,141.258656114339828,4355182.353911800310016,95.085674353078716,17.447630990161606
21,-1,505.632998228073120,5534168.334596207365394,95.167500965187244,17.414693548392201
11,-1,31.061809062957764,19062772.466005098074675,96.275358023718596,17.027847036332762
13,-1,307.300707817077637,1214764.307511525228620,101.109603689345803,20.048984782422075
13,-1,306.397673333063722,1211194.598650700878352,99.504811169223260,19.163621459900291
12,-1,336.726762979291379,10381710.378372905775905,98.719348100355830,16.460473839278027
13,-1,602.815651699900627,2382939.313404482789338,79.112110222200116,13.763463034757409
21,-1,754.165656719356775,8254365.737763062119484,79.453635063571284,13.150389537005379
21,-1,641.980516642332077,7026496.014065824449062,78.997456617105584,12.946163209781369
30,-1,6560.281608134508133,21384221.943955648690462,79.334118935941206,12.905325652588061
22,-1,1045.194316565990448,997214.671464028651826,78.899941282376403,12.219629084361273
12,-1,286.824851483106613,8843171.570537045598030,78.557977844938762,12.064626640254319
23,-1,8791.044341538101435,13756665.737855896353722,78.807850157620635,10.874663905981631
22,-1,2271.938941396772861,2167645.584291954059154,79.817296000942861,10.630382446287280
12,-1,176.112586438655853,5429772.941762672737241,107.661486101236477,26.137101552911197
13,-1,523.133720904588699,2067955.445741652743891,107.719993628756498,26.052840319414425
12,-1,73.178515017032623,2256185.822904037311673,106.361507099088925,25.177868137907431
21,-1,666.618965899571776,7296164.580339790321887,110.320526554727579,24.623837886494290
21,-1,1143.357149658724666,12514078.303729232400656,108.871194337535400,23.827998285090938
21,-1,476.861325230449438,5219261.510487026534975,107.772211052443083,23.409883865416514
21,-1,449.515423710457981,4919959.797973673790693,116.091354213292334,25.951757169387278
23,-1,7095.785362271592021,11103839.724150700494647,117.504300179935299,25.598224377148778
12,-1,55.418625354766846,1708626.047155408654362,113.138489140473496,25.589811787862050
30,-1,8.135127186775208,26517.667334371806646,118.925566520238860,25.261895023671485
21,-1,798.612986645195633,8740843.097221266478300,118.772915785802056,24.867159152304843
30,-1,1972.815741361351684,6430688.831328529864550,118.456910340267044,24.816801959917392
30,-1,221.550861686468124,722178.266296295798384,118.049821727592715,24.447752093524649
21,-1,1115.459249580278993,12208734.950433641672134,113.108172819163045,23.669055002480754
30,-1,1019.132963389158249,3322016.764111469965428,116.618969762706513,23.501825607666518
23,-1,1767.527073942124844,2765914.741658333688974,105.397454367101332,23.159256720050792
21,-1,967.726377528160810,10591794.233837045729160,108.759730986456248,22.842051192867281
13,-1,787.495449785143137,3112981.325432417448610,107.466724536236839,22.708575347520302
23,-1,3015.764605276286602,4719219.242566596716642,107.903793774660329,22.658534681192734
30,-1,9175.202978361397982,29907950.388415731489658,103.973657683364465,22.483446873557494
12,-1,439.798543758690357,13559543.250245558097959,106.654451165922197,22.458441222187545
13,-1,554.546627670526505,2192131.137381006032228,105.661297417482629,22.150178571987308
30,-1,6100.120395196601748,19884257.446202602237463,110.659820246662335,21.667470978790583
21,-1,758.753480307757854,8304579.604572819545865,110.122539166082973,21.368169348691268
22,-1,1389.935040736570954,1326130.072691558627412,105.295411540438053,21.251837330661978
30,-1,97.221201104577631,316907.088180536462460,110.442577787117031,21.226913597803602
30,-1,1123.001385711133480,3660591.466933296527714,105.552381340195851,21.102318937363695
12,-1,116.236213341355324,3583708.914942794479430,104.829894461283558,20.537984879178051
12,-1,143.436431199312210,4422325.903778105974197,104.672549999097242,19.163621459900291
21,-1,393.296176984906197,4304638.455985108390450,102.600187765474431,18.354317295077170
21,-1,331.701702794060111,3630485.088132071774453,109.340803333208044,18.304815704468105
